"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
0,1,0,0,1,0,0,0,1,0,3
0,0,1,0,0,0,1,0,0,0,2
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,0,1,1,3
1,1,1,0,0,0,1,1,0,0,2
1,1,1,0,0,0,0,0,1,0,3
0,1,0,0,1,0,0,0,1,1,3
1,1,0,0,0,0,0,0,1,0,3
0,0,1,0,0,1,1,1,1,1,2
1,1,0,0,1,0,0,0,1,1,3
0,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,0,1,0,1,3
0,0,1,1,0,0,1,0,0,1,2
0,0,1,0,1,1,1,1,0,1,1
0,1,0,0,0,0,0,1,1,0,3
0,1,1,0,0,0,0,0,1,1,3
0,0,1,0,0,0,1,1,0,1,2
0,1,0,0,0,0,0,0,1,0,3
1,1,0,0,0,0,0,1,0,1,3
1,1,0,0,1,0,0,0,0,1,3
1,1,0,0,1,0,0,0,1,1,3
1,1,0,0,0,0,0,1,1,1,3
0,1,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,0,0,1,0,3
1,1,0,0,0,0,0,1,1,0,3
0,1,1,1,0,1,1,0,1,1,2
0,1,0,0,0,0,0,0,1,1,3
1,1,0,0,1,0,0,0,1,1,3
0,1,1,0,1,0,0,0,1,1,3
0,1,0,0,0,0,0,1,0,0,3
0,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,1,0,3
1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,1,0,0,0,1,1,3
0,1,1,0,0,0,1,0,0,1,3
1,1,1,0,0,0,0,0,1,0,3
0,1,0,0,1,0,1,0,0,1,3
0,1,1,0,0,0,0,0,1,1,3
0,0,1,1,1,0,1,0,1,0,2
0,1,0,0,0,0,0,0,1,1,3
0,0,1,1,0,0,1,0,1,1,2
1,1,1,0,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,3
1,1,0,0,0,0,1,0,0,0,3
1,1,0,0,1,0,0,0,0,1,3
0,0,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,1,0,0,3
1,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,1,0,0,0,0,1,3
1,1,1,0,1,0,0,0,1,1,3
1,1,1,0,1,0,0,0,1,1,3
1,1,1,0,1,0,0,1,1,1,3
1,1,1,0,0,0,0,0,1,1,3
1,1,0,0,0,0,0,0,0,1,3
1,1,0,0,0,0,0,0,1,0,3
0,1,1,0,0,1,1,0,0,1,1
1,1,1,0,1,0,0,0,0,1,3
1,1,0,0,0,0,0,0,0,0,3
0,1,1,0,0,0,0,0,1,0,3
1,1,0,1,0,0,0,1,1,0,1
0,1,1,0,1,0,1,1,1,1,3
0,1,0,0,0,0,1,0,0,1,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,0,1,0,0,3
0,1,0,0,1,0,0,0,0,1,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,1,0,1,1,3
1,1,0,0,1,0,0,1,0,0,3
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,1,0,1,3
0,1,0,0,1,0,0,1,0,1,3
1,1,0,0,0,0,0,0,0,1,3
1,1,1,0,0,0,1,1,1,0,2
0,1,0,0,0,0,0,1,1,1,3
0,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,1,1,1,3
0,1,1,0,0,0,0,0,0,0,3
0,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,1,1,0,3
1,1,0,0,0,0,1,0,0,1,3
1,0,1,0,1,1,0,0,0,1,2
0,1,0,0,0,0,0,0,0,1,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,0,0,0,0,3
0,1,1,0,0,0,0,0,1,1,3
1,1,0,0,1,0,1,0,0,0,3
1,1,0,0,0,0,0,0,1,0,3
1,1,0,0,0,0,0,0,1,1,3
0,0,0,0,0,1,1,1,1,1,1
0,1,0,0,0,0,0,1,0,0,3
1,1,0,0,0,0,0,0,0,1,3
0,0,1,0,0,0,1,0,0,1,2
1,1,1,0,0,0,0,0,1,1,3
1,1,0,0,0,0,1,0,0,0,3
1,1,0,1,0,0,0,0,0,0,3
1,1,1,0,0,0,0,0,1,1,3
0,0,0,0,0,0,0,0,0,1,3
1,1,1,0,0,0,1,1,0,1,3
0,1,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,1,0,3
0,0,1,0,1,0,0,1,1,0,1
0,1,1,0,1,0,0,1,1,1,3
0,1,1,0,0,0,0,0,1,1,3
1,1,1,1,0,0,1,0,0,1,2
1,1,0,0,0,0,0,1,0,0,3
1,1,0,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,1,0,0,3
1,1,0,0,1,0,0,0,0,0,3
0,1,1,1,0,0,1,0,0,1,3
1,1,1,0,1,0,0,1,0,1,3
1,1,0,0,1,0,1,1,1,0,3
0,1,1,0,0,0,0,0,1,0,3
1,1,1,0,0,0,0,0,1,0,3
1,1,0,0,1,0,1,0,0,1,3
0,1,1,0,0,0,0,0,0,0,3
1,1,1,0,1,0,0,0,0,1,3
1,0,0,0,1,1,1,0,1,1,1
1,1,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,0,1,0,1,3
0,1,1,0,1,0,0,0,1,0,3
0,0,1,1,0,0,1,0,1,1,2
1,1,0,0,0,0,0,1,0,0,3
0,1,1,0,0,0,0,0,0,0,3
0,1,0,0,0,0,1,0,0,0,3
0,1,1,0,0,0,0,1,1,1,3
0,1,0,0,0,0,1,0,1,0,3
0,1,0,0,1,0,0,1,1,1,3
1,1,1,0,0,0,0,0,1,1,3
1,1,0,0,0,0,0,0,0,1,3
0,1,0,0,1,0,1,0,1,1,3
1,1,0,0,0,0,0,1,0,1,3
0,1,0,0,0,0,0,0,1,1,3
0,1,0,0,1,0,1,0,0,1,3
1,0,1,1,0,0,0,1,0,1,1
1,1,1,0,1,0,0,1,1,0,3
1,1,0,0,0,0,0,1,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,1,0,0,0,0,0,3
1,1,0,0,1,0,1,0,0,1,3
1,1,1,0,1,0,0,0,0,1,3
0,1,0,0,1,0,0,0,1,1,3
0,1,1,0,0,0,0,1,1,1,3
1,1,0,0,0,0,0,0,0,0,3
1,1,0,0,0,1,0,0,1,1,3
1,1,0,0,0,0,1,0,0,1,3
0,0,1,0,0,0,1,0,1,1,2
1,0,1,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,1,1,3
0,1,1,0,0,0,1,0,1,0,3
0,1,1,0,0,0,1,0,1,0,3
1,1,0,0,0,0,0,1,1,0,3
0,1,0,0,0,0,1,0,1,1,3
0,1,0,0,0,0,1,1,0,1,3
1,1,0,0,0,0,0,0,0,1,3
0,1,1,0,1,0,0,0,0,0,3
0,1,1,0,1,0,0,1,1,1,3
0,1,0,0,0,0,0,0,1,1,3
1,1,1,0,1,0,1,0,1,1,3
0,1,0,0,1,0,1,1,0,0,3
1,1,0,0,0,0,0,0,0,1,3
0,1,1,0,1,0,1,0,0,1,3
0,1,1,0,0,0,1,1,0,1,3
1,0,0,0,0,1,0,1,0,1,1
1,1,0,0,0,0,1,1,1,0,3
1,0,1,0,0,1,0,0,0,1,1
0,0,1,0,0,1,0,1,0,1,1
1,1,1,0,1,0,0,1,1,1,3
0,1,0,0,1,0,0,1,1,1,3
0,1,1,0,0,0,0,0,1,1,3
1,1,1,0,1,0,0,1,1,1,3
0,1,1,0,0,1,0,1,0,1,1
1,1,0,0,0,0,0,0,0,1,3
0,1,0,0,0,0,1,0,0,0,3
1,1,1,0,0,0,1,0,0,1,3
1,1,0,0,1,0,1,0,1,0,3
1,0,0,1,0,1,0,0,0,1,1
1,0,1,0,0,1,1,1,0,1,2
0,1,0,0,1,0,1,0,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,0,0,1,0,0,0,1,0,3
0,1,0,0,0,0,1,0,1,0,3
1,1,0,0,0,0,0,0,1,0,3
0,1,1,0,1,0,0,0,1,1,3
0,1,0,0,1,0,0,0,0,0,3
1,1,1,0,0,1,0,0,0,1,1
1,1,0,1,1,0,1,1,0,1,1
1,1,1,0,0,0,1,0,0,1,3
0,1,1,1,0,0,0,1,0,1,1
1,1,1,0,1,1,0,0,0,0,1
1,1,0,0,0,0,1,0,0,1,3
1,1,0,0,0,0,0,0,0,0,3
0,1,0,0,1,0,0,1,0,0,3
1,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,0,0,3
1,1,1,0,1,0,1,0,1,0,3
0,1,0,0,0,0,0,1,0,1,3
1,1,1,0,0,0,0,0,0,1,3
0,0,1,0,0,1,1,0,0,1,2
1,1,1,0,0,0,0,0,0,1,3
0,1,0,0,1,0,0,0,1,1,3
1,1,0,0,1,0,0,0,0,0,3
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,0,0,0,0,1,3
0,1,0,0,0,0,0,1,0,0,3
0,1,0,1,1,0,0,1,0,0,3
1,1,1,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,1,1,0,3
1,1,0,1,0,0,1,0,0,1,3
1,1,0,0,1,0,1,0,1,0,3
1,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,1,0,3
0,1,0,0,1,0,0,0,1,1,3
1,1,1,0,1,0,1,0,1,1,3
0,1,0,0,1,0,1,0,1,1,3
0,1,0,0,1,0,1,0,0,1,3
0,1,0,0,0,0,0,0,1,0,3
1,1,0,1,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,1,0,0,0,3
1,1,1,1,0,0,0,1,0,1,1
1,0,1,0,0,0,1,1,1,1,2
0,1,0,0,0,0,0,0,1,1,3
0,0,1,0,0,0,1,0,0,0,2
1,1,1,0,0,0,0,1,1,0,3
1,1,1,0,1,0,0,0,1,0,3
0,1,0,0,0,0,0,1,1,1,3
1,0,1,0,0,0,1,0,0,1,2
0,1,0,0,1,0,0,0,1,1,3
0,1,0,0,0,0,0,1,0,1,3
0,1,1,0,0,0,0,1,0,0,3
1,1,0,0,0,0,0,0,0,1,3
0,0,1,0,1,0,0,1,0,1,1
0,1,1,1,1,1,0,1,1,1,1
1,1,0,0,1,0,0,1,0,1,3
0,1,0,0,0,0,0,0,0,1,3
1,1,0,0,0,0,1,1,1,1,3
0,1,0,0,0,0,0,1,0,1,3
0,1,1,0,0,0,1,0,1,1,2
1,1,0,0,0,0,0,0,1,1,3
1,1,0,0,1,0,0,0,1,1,3
0,0,1,0,0,1,1,1,0,1,1
0,1,0,0,0,0,0,0,0,0,3
1,0,1,0,0,1,1,0,0,1,2
0,1,1,0,0,0,0,1,1,1,3
0,1,0,0,0,0,0,0,0,0,3
0,1,1,0,0,1,1,1,1,0,1
1,0,1,1,0,0,1,0,0,0,2
1,1,0,0,0,0,0,0,1,1,3
0,1,1,0,1,0,0,0,1,0,3
1,1,1,0,0,0,1,0,1,0,3
1,1,0,0,0,0,1,0,0,1,3
0,1,0,0,1,0,0,0,0,1,3
1,1,0,1,0,0,0,1,0,0,3
1,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,0,1,1,3
0,1,1,0,0,0,1,0,0,1,3
0,1,0,0,1,0,1,0,1,1,3
0,1,0,0,0,0,0,1,1,0,3
1,1,0,0,0,0,1,1,0,0,3
0,1,1,0,0,0,0,0,0,1,3
0,1,0,0,0,0,0,1,1,1,3
0,1,0,1,0,0,0,0,1,1,3
1,1,0,0,0,0,0,0,1,0,3
1,1,1,0,1,0,0,1,1,1,3
1,1,0,0,0,0,0,1,1,1,3
1,1,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,1,1,3
1,0,0,0,0,1,1,1,0,1,1
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,0,0,3
1,1,1,0,1,0,0,1,1,0,3
1,1,0,0,1,0,0,0,1,1,3
1,1,0,0,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,0,0,3
1,1,0,0,1,0,1,0,0,0,3
0,1,1,0,0,0,0,0,0,1,3
0,1,0,0,0,0,0,0,0,0,3
0,1,1,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,0,1,1,3
0,1,1,0,1,0,0,0,0,1,3
0,1,1,0,1,0,1,0,1,0,3
0,1,1,0,0,0,0,0,1,1,3
0,1,1,0,0,0,0,0,1,1,3
1,0,1,0,0,1,1,0,0,1,2
0,0,1,0,0,0,0,1,1,1,1
1,1,0,0,1,0,0,0,1,0,3
0,1,0,0,0,0,1,0,1,1,3
1,1,0,0,0,0,0,0,0,1,3
0,0,1,1,0,0,1,1,1,1,2
1,0,1,0,0,0,1,0,0,1,2
0,1,0,0,1,0,0,0,1,1,3
0,1,1,0,0,0,0,0,0,1,3
0,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,0,0,1,0,3
1,0,1,1,0,1,1,1,1,1,2
0,0,1,0,0,1,1,0,1,1,2
1,1,0,0,0,1,0,1,0,1,1
1,1,1,0,0,0,0,0,1,0,3
1,1,0,0,0,0,0,0,0,0,3
0,1,0,0,1,0,1,0,0,1,3
1,1,1,0,0,1,1,1,0,0,1
0,1,1,0,1,0,1,0,0,1,3
1,1,0,0,0,0,1,0,0,0,3
1,1,0,0,0,0,0,0,0,1,3
0,1,0,0,1,0,1,0,1,1,3
0,1,1,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,1,1,0,3
0,0,1,1,0,1,1,0,0,1,2
0,1,0,0,1,0,0,0,1,0,3
0,0,1,0,0,0,1,1,0,1,2
1,1,1,0,1,1,0,1,0,1,1
0,1,0,0,0,0,0,0,0,0,3
0,1,1,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,1,1,1,3
0,1,0,0,0,0,0,0,1,1,3
1,0,1,0,0,0,0,0,1,1,2
1,1,0,0,0,0,0,0,1,0,3
0,1,1,0,1,0,0,0,0,0,3
0,1,0,0,0,0,0,1,0,1,3
1,1,0,0,0,0,1,0,0,1,3
0,1,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,0,1,0,1,3
1,1,0,0,0,1,0,0,0,0,1
1,1,1,0,1,0,0,0,1,1,3
0,1,0,0,0,0,1,0,1,0,3
1,1,0,0,0,0,0,1,1,1,3
0,1,0,1,1,0,0,0,0,1,3
1,1,1,0,0,1,0,1,0,1,1
0,1,1,0,0,0,0,1,1,1,3
0,0,0,0,0,1,0,1,1,1,1
1,1,0,0,1,0,0,0,0,0,3
0,1,0,0,0,0,1,0,0,1,3
0,0,1,1,1,1,1,0,0,0,2
1,1,1,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,0,0,1,0,1,3
0,1,0,0,1,0,1,0,1,1,3
1,1,1,0,0,0,1,1,1,1,3
0,1,0,0,0,0,1,0,1,1,3
1,1,0,0,1,0,0,0,1,1,3
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,0,1,3
1,0,1,0,1,0,1,1,0,1,1
1,0,0,0,0,0,0,1,1,0,3
0,1,0,0,1,0,0,0,1,0,3
1,1,1,0,0,0,0,1,0,0,3
1,1,0,0,0,0,1,0,0,1,3
0,0,1,1,0,0,1,1,0,1,2
0,1,1,0,0,0,0,0,1,1,3
0,1,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,1,0,0,0,3
1,0,1,0,0,1,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,3
1,1,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,1,0,1,0,3
0,1,0,0,1,0,0,1,0,1,1
1,1,1,0,0,0,1,0,1,0,3
0,1,0,0,0,0,1,1,0,1,2
0,1,0,0,1,0,0,1,1,1,3
1,1,0,0,0,0,0,0,1,0,3
0,1,1,0,1,0,0,0,1,0,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,1,0,0,0,0,0,3
0,1,0,0,0,0,0,0,0,0,3
0,1,0,1,0,1,0,0,1,1,1
0,0,1,0,0,1,1,1,0,1,2
1,1,1,0,1,0,0,0,0,1,3
0,1,0,0,0,0,1,0,0,1,3
1,1,0,0,0,0,1,0,1,1,3
0,1,0,0,0,0,1,0,0,0,3
0,1,0,0,0,0,1,0,1,0,3
1,1,1,0,0,0,1,1,1,0,3
1,0,1,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,1,1,1,3
1,1,0,0,1,0,0,0,0,0,3
1,1,0,0,1,0,0,0,1,1,3
0,0,1,0,0,0,1,0,0,1,2
0,0,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,0,0,3
1,0,1,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,1,0,1,1
1,1,0,0,0,0,0,0,0,1,3
1,1,1,0,1,0,0,1,1,1,3
0,1,0,0,1,0,0,0,0,1,3
0,1,1,0,1,0,1,0,1,1,3
0,1,0,0,0,0,1,0,1,1,3
1,1,1,0,1,0,0,0,1,0,3
0,1,0,0,0,0,0,1,0,0,3
1,1,0,0,0,0,1,0,0,1,3
1,1,1,0,0,1,0,1,0,1,1
1,1,0,0,1,0,0,1,1,1,3
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,0,1,3
0,1,0,0,0,0,1,0,0,1,3
1,1,1,0,0,0,0,0,0,1,3
0,1,0,1,0,0,0,0,1,0,3
0,1,1,0,0,0,0,0,0,0,3
0,1,0,0,1,0,0,0,0,0,3
1,0,1,0,1,1,1,1,1,1,1
0,1,0,0,0,0,1,0,0,0,3
0,1,0,0,1,0,0,0,0,1,3
1,0,1,0,0,1,0,0,0,1,1
1,0,0,1,0,0,0,1,0,1,1
1,1,1,0,1,0,1,0,1,1,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,1,0,0,0,1,0,3
0,1,0,0,0,0,0,1,0,1,3
0,1,0,0,0,0,0,1,1,0,3
0,1,0,0,0,0,0,1,0,1,3
1,1,1,0,0,0,0,0,1,0,3
1,1,0,0,0,0,0,0,1,1,3
1,1,0,0,0,0,0,1,1,0,3
0,1,1,0,0,0,0,0,1,1,3
0,1,0,0,0,0,1,0,1,1,3
0,1,1,0,0,0,1,1,0,1,3
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,0,1,3
0,1,1,0,1,0,0,1,1,0,3
1,1,0,0,1,0,0,0,0,1,3
0,0,1,1,0,1,1,1,1,1,2
0,1,1,0,1,0,1,0,1,1,3
1,1,0,0,0,0,1,1,1,0,3
0,1,0,0,0,0,1,1,0,1,3
0,1,0,0,1,0,1,1,1,1,3
1,1,1,0,0,0,0,1,1,1,3
1,0,0,0,0,1,0,1,0,1,1
1,0,1,0,1,0,1,0,0,1,3
0,1,1,0,0,0,0,0,0,0,3
1,1,0,0,0,0,1,0,1,1,3
0,0,0,1,0,0,1,1,1,1,2
1,1,1,0,0,0,0,0,1,0,3
1,0,1,0,0,0,1,0,0,1,2
1,1,1,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,1,0,0,0,1,1,3
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,0,1,1,3
1,1,0,0,0,0,0,0,0,0,3
0,0,1,0,0,0,1,0,0,1,2
0,1,0,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,0,0,1,0,1,0,1,0,3
0,1,0,0,0,0,1,0,0,0,3
0,1,0,0,0,0,0,0,1,0,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,1,0,1,0,3
1,1,0,0,1,0,1,1,1,1,3
1,1,0,0,1,0,0,0,0,0,3
0,1,1,0,0,0,1,1,1,1,3
1,1,0,0,0,0,1,0,0,0,3
1,0,0,0,0,0,1,0,0,1,3
1,1,0,0,1,0,0,1,1,0,3
1,1,0,0,0,0,0,1,1,0,3
0,1,1,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,0,0,1,3
1,1,1,0,1,0,1,0,0,0,3
1,0,0,0,0,0,0,1,1,0,3
0,1,0,0,0,0,0,1,1,1,3
1,1,0,0,1,0,0,1,1,0,3
1,1,1,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,1,1,0,3
1,1,0,0,0,0,1,1,1,1,3
0,1,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,1,1,1,3
1,1,0,0,0,0,0,0,0,0,3
1,1,1,0,0,1,0,1,0,1,1
1,1,0,0,0,0,1,0,1,1,3
1,0,0,0,1,0,0,0,1,0,3
0,0,1,1,0,0,1,0,0,1,2
1,1,0,0,0,0,0,0,0,1,3
0,1,1,0,0,0,1,0,1,1,3
1,1,0,0,0,0,1,0,0,1,3
1,1,0,0,1,0,0,1,1,0,3
1,1,1,0,0,0,0,0,0,0,3
0,1,0,0,0,0,1,0,0,0,3
1,1,1,0,0,0,0,0,0,0,3
0,1,0,1,0,0,1,0,1,0,3
1,0,1,0,0,1,1,0,1,1,2
1,1,0,0,1,0,0,0,0,1,3
1,1,0,0,0,0,0,1,0,1,3
1,1,0,0,0,0,0,0,1,1,3
1,1,0,0,0,0,0,0,0,1,3
1,1,0,0,1,0,0,1,1,0,3
0,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,1,0,1,0,1,1
1,1,0,0,0,0,0,1,1,0,3
1,0,1,0,0,0,1,0,0,1,2
0,1,0,0,0,0,0,0,1,1,3
1,1,0,0,1,0,0,0,1,1,3
0,1,1,0,1,0,0,0,1,1,3
0,1,0,0,1,0,0,0,1,1,3
0,1,1,0,0,0,0,1,1,0,3
0,1,0,0,0,0,0,1,1,0,3
0,0,1,1,0,0,1,0,0,1,2
0,1,1,0,0,0,0,1,1,1,3
1,1,1,0,0,1,0,1,0,1,1
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,0,0,0,0,1,1,3
1,0,1,0,0,1,1,1,0,1,1
0,0,0,0,0,1,1,1,1,1,2
1,0,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,1,1,1,0,3
1,1,0,0,1,0,1,1,1,0,3
1,1,0,0,0,0,0,0,0,0,3
1,1,1,0,0,1,0,1,0,1,1
0,1,1,0,1,0,0,0,1,0,3
1,1,0,0,1,0,1,0,1,1,3
1,0,0,0,0,1,0,1,0,1,1
0,1,0,0,0,0,0,1,1,0,3
0,1,0,0,0,0,1,0,0,0,3
1,0,1,1,0,0,0,1,1,1,1
0,0,1,0,0,0,1,0,1,1,2
0,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,1,0,1,0,3
0,1,0,0,0,0,0,0,0,1,3
1,1,1,0,0,0,0,1,1,1,3
1,1,0,0,0,0,0,0,0,1,3
1,1,1,0,0,0,1,0,0,1,3
1,1,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,3
1,1,0,0,0,0,0,1,0,0,3
0,1,0,0,0,0,1,0,0,1,3
1,1,1,0,0,0,1,0,0,0,3
0,1,0,0,0,0,1,0,0,1,3
0,1,1,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,3
0,1,1,0,0,0,1,1,1,1,2
0,1,1,0,0,0,0,1,0,0,3
1,1,0,0,0,0,0,0,1,1,3
0,1,1,0,1,0,1,0,1,1,3
1,1,0,0,1,0,0,0,1,1,3
1,1,0,0,0,0,0,1,0,0,3
1,1,1,0,1,0,1,0,1,1,3
0,1,0,0,0,0,0,0,1,0,3
1,1,1,0,0,1,0,1,0,1,1
0,0,1,0,0,1,1,0,0,1,2
1,0,1,0,0,0,1,1,1,0,2
1,0,1,0,0,0,1,0,0,0,2
0,1,1,0,0,0,0,1,1,0,3
0,1,1,0,0,0,1,0,1,1,3
0,1,0,0,0,0,0,0,0,1,3
1,1,1,0,0,0,0,0,1,0,3
1,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,0,0,0,0,3
0,1,1,1,0,0,0,0,0,0,3
0,1,0,0,1,0,1,0,1,0,3
1,1,0,0,0,0,1,0,0,0,3
1,0,1,0,0,0,0,1,0,1,1
1,1,0,0,0,0,0,1,1,1,3
0,1,1,0,0,0,1,0,0,1,3
1,1,0,0,0,0,1,0,1,1,3
1,1,0,0,0,0,0,0,1,0,3
0,1,0,0,0,0,1,0,1,0,3
0,1,0,0,1,0,1,1,1,1,3
1,1,0,0,0,0,1,1,0,0,3
1,1,0,0,0,0,0,1,0,0,3
0,1,0,0,1,0,1,0,1,0,3
1,1,0,0,0,0,0,1,1,0,3
0,0,1,0,1,0,1,0,1,1,2
1,0,1,1,0,0,1,1,0,1,2
0,1,0,0,1,0,0,0,0,0,3
0,1,0,0,0,0,0,0,0,1,3
1,1,1,0,0,0,1,1,1,1,3
0,1,0,0,0,0,1,0,1,1,3
1,1,0,0,0,0,0,0,1,1,3
0,1,0,0,0,0,0,0,0,1,3
0,1,0,0,1,0,0,0,0,1,3
1,0,1,0,0,1,1,1,1,1,2
0,1,0,0,1,0,0,0,1,1,3
1,0,1,0,0,1,1,1,0,1,1
0,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,1,0,1,1,3
1,1,0,1,0,0,0,0,1,1,3
0,1,1,0,1,0,0,0,0,0,3
1,1,0,0,0,0,0,1,1,1,3
0,0,0,0,0,0,0,0,0,1,1
0,1,1,0,0,0,1,1,1,1,3
1,1,0,0,1,0,1,0,0,0,3
0,1,0,0,1,0,0,0,0,0,3
0,0,1,1,0,1,0,1,0,1,1
1,1,0,0,0,0,0,0,1,1,3
1,1,1,0,1,0,1,1,1,1,3
1,1,0,0,1,0,0,1,1,1,3
1,0,1,0,0,1,0,1,0,1,1
0,1,0,0,1,0,1,0,0,1,3
1,1,0,0,0,0,0,0,1,1,3
1,1,0,0,1,0,0,0,1,0,3
0,1,0,0,0,0,0,0,1,0,3
0,1,1,0,0,0,0,0,0,1,3
1,1,1,0,0,0,1,1,0,1,2
0,1,0,0,0,0,1,0,0,0,3
0,1,0,0,0,0,1,0,1,1,3
1,0,1,0,1,0,0,1,0,1,1
1,1,1,0,0,0,0,1,0,1,1
1,1,1,0,0,0,0,1,0,1,3
1,1,0,0,0,0,1,0,1,0,3
1,1,1,0,1,1,0,1,0,1,1
1,0,0,0,0,0,1,0,0,0,2
0,1,0,0,0,0,1,1,1,0,3
1,1,0,0,0,0,0,1,1,0,3
0,0,1,1,0,0,1,0,1,1,2
0,1,0,0,1,0,0,0,1,0,3
1,1,0,0,0,0,0,0,1,0,3
1,1,1,0,1,0,1,1,1,1,3
1,1,1,0,0,0,0,0,0,1,3
1,1,0,0,0,0,1,0,0,0,3
1,0,1,0,1,0,1,0,0,1,1
1,1,0,0,1,0,0,0,1,0,3
0,0,0,0,1,1,0,1,0,1,1
1,0,1,0,0,0,1,1,1,1,2
0,1,1,0,0,0,1,0,1,1,3
1,1,1,0,0,0,0,1,1,0,3
0,1,1,0,0,0,0,0,1,1,3
0,1,1,0,0,0,0,0,1,0,3
0,1,0,0,0,0,0,1,1,1,3
0,1,0,0,0,0,0,1,0,1,3
